added	servername	active	accepted	handled	total	reading	writing	waiting
1546242662	proxy	106	68545629	68538127	75273327	0	3	103
1546242721	site	3	74841278	74839593	74830728	0	3	0
1546242721	proxy	85	68548181	68540679	75276089	0	4	81
1546242781	site	5	74843663	74841978	74833113	0	5	0
1546242781	proxy	93	68550362	68542860	75278485	0	5	88
1546242842	site	2	74845595	74843910	74835045	0	2	0
1546242842	proxy	89	68552096	68544594	75280431	0	1	88
1546242901	site	5	74848031	74846346	74837481	0	5	0
1546242901	proxy	106	68554340	68546838	75282878	0	5	100
1546242961	site	56	74850469	74848784	74839919	0	56	0
1546242961	proxy	152	68556550	68549048	75285327	0	55	97
1546243022	site	6	74852653	74850968	74842103	0	6	0
1546243022	proxy	100	68558495	68550993	75287520	0	8	92
1546243082	site	3	74854531	74852846	74843981	0	3	0
1546243082	proxy	92	68560150	68552648	75289407	0	3	89
1546243143	site	3	74856356	74854671	74845806	0	3	0
1546243143	proxy	89	68561745	68554243	75291242	0	3	86
1546243201	site	3	74859630	74857945	74849080	0	3	0
1546243202	proxy	154	68564888	68557386	75294577	0	53	100
1546243261	site	5	74863433	74861748	74852883	0	5	0
1546243261	proxy	123	68568403	68560901	75298339	0	4	119
1546243322	site	10	74866431	74864746	74855881	0	10	0
1546243322	proxy	95	68571219	68563717	75301345	0	11	84
1546243382	site	5	74868878	74867193	74858328	0	5	0
1546243382	proxy	86	68573476	68565974	75303804	0	5	81
1546243441	site	4	74870843	74869158	74860293	0	4	0
1546243441	proxy	93	68575252	68567750	75305781	0	4	89
1546243502	site	4	74873343	74871658	74862793	0	4	0
1546243502	proxy	96	68577589	68570087	75308294	0	4	92
1546243562	site	6	74875471	74873786	74864921	0	6	0
1546243562	proxy	98	68579561	68572059	75310432	0	6	92
1546243622	site	4	74877643	74875958	74867093	0	4	0
1546243622	proxy	91	68581619	68574117	75312620	1	7	83
1546243681	site	9	74879259	74877574	74868709	0	9	0
1546243681	proxy	86	68583093	68575591	75314240	0	8	78
1546243742	site	2	74880697	74879012	74870147	0	2	0
1546243742	proxy	73	68584399	68576897	75315690	1	2	70
1546243802	site	8	74884145	74882460	74873595	0	8	0
1546243802	proxy	80	68587725	68580223	75319150	0	7	73
1546243861	site	4	74887832	74886147	74877282	0	4	0
1546243861	proxy	87	68591277	68583775	75322846	0	4	83
1546243921	site	6	74891175	74889490	74880625	0	6	0
1546243921	proxy	91	68594501	68586999	75326212	0	14	77
1546243982	site	8	74894206	74892521	74883656	0	8	0
1546243982	proxy	109	68597400	68589898	75329248	0	13	96
1546244042	site	7	74896682	74894997	74886132	0	7	0
1546244042	proxy	80	68599733	68592231	75331727	0	7	72
1546244102	site	3	74899552	74897867	74889002	0	3	0
1546244102	proxy	106	68602483	68594981	75334612	0	3	103
1546244162	site	6	74902054	74900369	74891504	0	6	0
1546244162	proxy	102	68604852	68597350	75337125	0	5	97
1546244222	site	3	74903894	74902209	74893344	0	3	0
1546244222	proxy	83	68606578	68599076	75338978	0	3	80
1546244281	site	1	74905375	74903690	74894825	0	1	0
1546244281	proxy	91	68607912	68600410	75340469	0	1	90
1546244342	site	7	74906667	74904982	74896117	0	7	0
1546244342	proxy	87	68609071	68601569	75341774	0	7	80
1546244401	site	3	74909367	74907682	74898817	0	3	0
1546244401	proxy	101	68611597	68604095	75344485	0	3	98
1546244462	site	6	74912600	74910915	74902050	0	6	0
1546244462	proxy	76	68614678	68607176	75347729	0	7	69
1546244521	site	3	74915005	74913320	74904455	0	3	0
1546244521	proxy	77	68616927	68609425	75350140	0	3	74
1546244582	site	2	74917024	74915339	74906474	0	2	0
1546244582	proxy	77	68618760	68611258	75352169	0	2	75
1546244641	site	4	74918411	74916726	74907861	0	4	0
1546244641	proxy	77	68619983	68612481	75353568	0	4	73
1546244702	site	4	74920411	74918726	74909861	0	4	0
1546244703	proxy	105	68621788	68614286	75355579	0	4	101
1546244761	site	6	74922445	74920760	74911895	0	6	0
1546244761	proxy	121	68623626	68616124	75357625	0	5	116
1546244822	site	4	74924049	74922364	74913499	0	4	0
1546244822	proxy	111	68625050	68617548	75359243	0	4	107
1546244882	site	4	74925345	74923660	74914795	0	4	0
1546244882	proxy	87	68626166	68618664	75360549	0	4	83
1546244941	site	8	74926582	74924897	74916032	0	8	0
1546244941	proxy	98	68627233	68619731	75361799	0	8	90
1546245002	site	8	74929632	74927947	74919082	0	8	0
1546245003	proxy	101	68630127	68622625	75364865	0	17	84
1546245061	site	4	74932882	74931197	74922332	0	4	0
1546245061	proxy	106	68633188	68625686	75368117	0	4	102
1546245122	site	6	74935600	74933915	74925050	0	6	0
1546245122	proxy	103	68635734	68628232	75370853	0	6	97
1546245181	site	5	74937913	74936228	74927363	0	5	0
1546245181	proxy	100	68637847	68630345	75373180	0	5	95
1546245242	site	8	74939781	74938096	74929231	0	8	0
1546245242	proxy	120	68639513	68632011	75375058	0	4	116
1546245302	site	5	74942223	74940538	74931673	0	5	0
1546245302	proxy	103	68641731	68634229	75377512	0	6	97
1546245361	site	2	74944542	74942857	74933992	0	2	0
1546245361	proxy	101	68643844	68636342	75379841	0	1	100
1546245421	site	3	74946620	74944935	74936070	0	3	0
1546245421	proxy	103	68645701	68638199	75381930	0	3	100
1546245482	site	3	74948468	74946783	74937917	0	3	0
1546245482	proxy	98	68647324	68639822	75383788	0	3	95
1546245542	site	26	74950247	74948562	74939695	0	26	0
1546245542	proxy	103	68648865	68641363	75385578	0	24	79
1546245601	site	5	74953594	74951909	74943042	0	5	0
1546245601	proxy	73	68651986	68644484	75388932	0	5	68
1546245662	site	7	74957458	74955773	74946906	0	7	0
1546245662	proxy	90	68655629	68648127	75392806	0	7	83
1546245722	site	3	74960488	74958803	74949936	0	3	0
1546245722	proxy	81	68658437	68650935	75395847	0	2	79
1546245782	site	10	74962940	74961255	74952388	0	10	0
1546245782	proxy	104	68660717	68653215	75398307	0	9	95
1546245841	site	6	74964937	74963252	74954385	0	6	0
1546245841	proxy	88	68662513	68655011	75400314	0	6	82
1546245902	site	10	74967399	74965714	74956847	0	10	0
1546245902	proxy	131	68664817	68657315	75402785	0	10	121
1546245962	site	6	74969606	74967921	74959054	0	6	0
1546245962	proxy	115	68666875	68659373	75405010	0	8	107
1546246022	site	4	74971566	74969881	74961014	0	4	0
1546246022	proxy	93	68668680	68661178	75406978	0	5	88
1546246082	site	7	74973128	74971443	74962576	0	7	0
1546246082	proxy	97	68670112	68662610	75408548	0	7	90
1546246141	site	3	74974624	74972939	74964071	0	3	0
1546246141	proxy	79	68671482	68663980	75410052	0	3	76
1546246202	site	12	74977966	74976281	74967413	0	12	0
1546246202	proxy	90	68674682	68667180	75413402	0	12	78
1546246262	site	2	74981492	74979807	74970939	0	2	0
1546246262	proxy	90	68678072	68670570	75416944	0	3	87
1546246321	site	3	74984653	74982968	74974099	0	3	0
1546246321	proxy	79	68681089	68673587	75420113	0	3	76
1546246382	site	32	74987508	74985823	74976954	0	32	0
1546246382	proxy	133	68683829	68676327	75422980	0	32	101
1546246442	site	3	74990017	74988332	74979463	0	3	0
1546246442	proxy	85	68686186	68678684	75425497	0	3	82
1546246502	site	10	74993009	74991324	74982455	0	10	0
1546246502	proxy	100	68689048	68681546	75428500	0	9	91
1546246561	site	21	74995687	74994002	74985133	0	21	0
1546246561	proxy	123	68691589	68684087	75431188	0	22	101
1546246622	site	5	74997856	74996171	74987302	0	5	0
1546246622	proxy	93	68693632	68686130	75433370	0	5	88
1546246681	site	2	74999477	74997792	74988923	0	2	0
1546246681	proxy	95	68695128	68687626	75434997	0	2	93
1546246741	site	2	75000793	74999108	74990239	0	2	0
1546246741	proxy	83	68696296	68688794	75436323	0	2	81
1546246803	site	4	75004045	75002360	74993491	0	4	0
1546246804	proxy	166	68699390	68691888	75439586	0	4	162
1546246861	site	2	75007208	75005523	74996654	0	2	0
1546246861	proxy	312	68702304	68694802	75442760	0	2	310
1546246922	site	8	75009606	75007921	74999052	0	8	0
1546246922	proxy	93	68704552	68697050	75445166	0	8	85
1546246982	site	8	75011531	75009846	75000977	0	8	0
1546246982	proxy	95	68706343	68698841	75447099	0	8	87
1546247041	site	3	75013540	75011855	75002986	0	3	0
1546247041	proxy	167	68708227	68700725	75449114	0	3	164
1546247101	site	5	75016060	75014375	75005506	0	5	0
1546247101	proxy	113	68710611	68703109	75451647	0	6	107
1546247162	site	2	75017929	75016244	75007375	0	2	0
1546247162	proxy	127	68712346	68704844	75453529	0	3	124
1546247221	site	3	75019873	75018188	75009319	0	3	0
1546247221	proxy	136	68714139	68706637	75455486	0	3	133
1546247282	site	8	75021380	75019695	75010826	0	8	0
1546247282	proxy	109	68715499	68707997	75457001	0	7	102
1546247342	site	2	75022641	75020956	75012087	0	2	0
1546247342	proxy	88	68716629	68709127	75458270	0	2	86
1546247402	site	2	75025690	75024005	75015136	0	2	0
1546247402	proxy	87	68719502	68712000	75461329	0	2	85
1546247462	site	4	75028838	75027153	75018284	0	4	0
1546247462	proxy	99	68722479	68714977	75464490	0	6	93
1546247521	site	7	75031519	75029834	75020965	0	7	0
1546247521	proxy	91	68724969	68717467	75467178	0	7	84
1546247581	site	4	75033771	75032086	75023217	0	4	0
1546247581	proxy	110	68727049	68719547	75469441	0	5	105
1546247642	site	4	75035576	75033891	75025022	0	4	0
1546247642	proxy	85	68728668	68721166	75471256	0	3	82
1546247702	site	2	75038657	75036972	75028103	0	2	0
1546247702	proxy	105	68731553	68724051	75474353	0	4	101
1546247762	site	8	75041203	75039518	75030649	0	8	0
1546247762	proxy	119	68733888	68726386	75476910	0	6	113
1546247822	site	2	75043212	75041527	75032658	0	2	0
1546247822	proxy	94	68735704	68728202	75478930	0	3	91
1546247882	site	3	75045042	75043357	75034488	0	3	0
1546247882	proxy	96	68737323	68729821	75480768	0	3	93
1546247942	site	3	75046746	75045061	75036192	0	3	0
1546247942	proxy	85	68738826	68731324	75482486	0	3	82
1546248001	site	4	75050074	75048389	75039518	0	4	0
1546248001	proxy	99	68741912	68734410	75485825	0	4	95
1546248062	site	6	75053987	75052302	75043431	0	6	0
1546248062	proxy	100	68745601	68738099	75489749	0	6	94
1546248121	site	3	75057003	75055318	75046447	0	3	0
1546248121	proxy	76	68748421	68740919	75492774	0	3	73
1546248182	site	4	75059498	75057813	75048942	0	4	0
1546248182	proxy	86	68750713	68743211	75495280	0	4	82
1546248241	site	4	75061393	75059708	75050837	0	4	0
1546248241	proxy	85	68752428	68744926	75497185	0	4	81
1546248302	site	3	75063949	75062264	75053393	0	3	0
1546248302	proxy	103	68754784	68747282	75499754	0	4	99
1546248362	site	1	75066233	75064548	75055677	0	1	0
1546248362	proxy	101	68756893	68749391	75502048	0	1	100
1546248422	site	7	75068126	75066441	75057570	0	7	0
1546248422	proxy	105	68758642	68751140	75503953	0	7	98
1546248482	site	5	75069899	75068214	75059342	0	5	0
1546248482	proxy	98	68760266	68752764	75505734	0	5	93
1546248541	site	3	75071391	75069706	75060834	0	3	0
1546248541	proxy	93	68761622	68754120	75507237	0	3	90
1546248602	site	2	75074668	75072983	75064111	0	2	0
1546248602	proxy	84	68764788	68757286	75510527	0	2	82
1546248662	site	4	75078146	75076461	75067589	0	4	0
1546248662	proxy	105	68768138	68760636	75514018	0	4	101
1546248721	site	6	75081251	75079566	75070694	0	6	0
1546248722	proxy	98	68771126	68763624	75517143	0	14	84
1546248781	site	2	75083961	75082276	75073404	0	2	0
1546248781	proxy	93	68773683	68766181	75519856	0	2	91
1546248841	site	3	75086296	75084611	75075739	0	3	0
1546248841	proxy	91	68775915	68768413	75522201	0	3	88
1546248902	site	3	75089348	75087663	75078791	0	3	0
1546248902	proxy	94	68778798	68771296	75525269	0	4	90
1546248963	site	11	75092168	75090483	75081611	0	11	0
1546248963	proxy	138	68781476	68773974	75528101	0	12	126
1546249021	site	1	75094390	75092705	75083833	0	1	0
1546249021	proxy	109	68783563	68776061	75530332	0	1	108
1546249082	site	3	75096392	75094707	75085835	0	3	0
1546249082	proxy	97	68785441	68777939	75532346	0	5	92
1546249142	site	2	75097846	75096161	75087289	0	2	0
1546249142	proxy	80	68786769	68779267	75533809	0	2	78
1546249202	site	8	75101013	75099328	75090456	0	8	0
1546249202	proxy	101	68789799	68782297	75536987	0	12	89
1546249261	site	3	75104250	75102565	75093693	0	3	0
1546249261	proxy	103	68792760	68785258	75540234	0	3	100
1546249322	site	3	75106928	75105243	75096371	0	3	0
1546249322	proxy	98	68795096	68787594	75542923	0	3	95
1546249382	site	6	75108848	75107163	75098291	0	6	0
1546249382	proxy	92	68796832	68789330	75544852	0	6	86
1546249441	site	2	75110311	75108626	75099754	0	2	0
1546249441	proxy	90	68798152	68790650	75546328	0	3	87
1546249501	site	3	75112272	75110587	75101715	0	3	0
1546249501	proxy	91	68799990	68792488	75548299	0	3	88
1546249562	site	2	75114198	75112513	75103641	0	2	0
1546249562	proxy	100	68801772	68794270	75550234	1	2	97
1546249621	site	3	75115717	75114032	75105160	0	3	0
1546249621	proxy	103	68803147	68795645	75551772	0	3	100
1546249683	site	4	75117178	75115493	75106621	0	4	0
1546249683	proxy	109	68804466	68796964	75553250	0	5	104
1546249741	site	3	75118387	75116702	75107830	0	3	0
1546249741	proxy	105	68805539	68798037	75554468	0	4	101
1546249802	site	4	75121420	75119735	75110863	0	4	0
1546249802	proxy	90	68808422	68800920	75557509	0	2	87
1546249862	site	4	75124494	75122809	75113937	0	4	0
1546249862	proxy	96	68811336	68803834	75560594	0	4	92
1546249921	site	5	75127150	75125465	75116593	0	5	0
1546249921	proxy	83	68813828	68806326	75563261	0	5	78
1546249982	site	3	75130459	75128774	75119902	0	3	0
1546249982	proxy	345	68816620	68809118	75566583	0	4	341
1546250041	site	4	75132370	75130685	75121813	0	4	0
1546250041	proxy	306	68818134	68810632	75568505	0	7	299
1546250102	site	4	75134720	75133035	75124163	0	4	0
1546250102	proxy	106	68820287	68812785	75570865	0	5	101
1546250162	site	2	75136944	75135259	75126387	0	2	0
1546250162	proxy	111	68822302	68814800	75573097	0	2	109
1546250222	site	6	75138902	75137217	75128345	0	6	0
1546250222	proxy	107	68824052	68816550	75575063	0	6	101
1546250282	site	2	75140821	75139136	75130264	0	2	0
1546250282	proxy	102	68825784	68818282	75576998	0	3	99
1546250341	site	3	75142441	75140756	75131884	0	3	0
1546250341	proxy	106	68827216	68819714	75578628	0	3	103
1546250401	site	10	75145764	75144079	75135207	0	10	0
1546250401	proxy	92	68830327	68822825	75581963	0	10	82
1546250464	site	1	75149817	75148132	75139260	0	1	0
1546250464	proxy	147	68834119	68826617	75586024	0	1	146
1546250522	site	3	75152839	75151154	75142282	0	3	0
1546250522	proxy	93	68836943	68829441	75589056	0	4	89
1546250582	site	9	75155347	75153662	75144790	0	9	0
1546250582	proxy	95	68839248	68831746	75591575	0	10	85
1546250641	site	5	75157331	75155646	75146773	0	5	0
1546250641	proxy	86	68841022	68833520	75593568	0	5	81
1546250702	site	9	75159800	75158115	75149242	0	9	0
1546250702	proxy	93	68843309	68835807	75596050	1	8	84
1546250762	site	5	75162154	75160469	75151596	0	5	0
1546250762	proxy	107	68845453	68837951	75598411	0	5	102
1546250822	site	2	75164557	75162872	75153999	0	2	0
1546250822	proxy	101	68847682	68840180	75600827	0	3	98
1546250881	site	2	75166303	75164618	75155745	0	2	0
1546250881	proxy	102	68849286	68841784	75602584	0	3	99
1546250942	site	3	75167884	75166199	75157326	0	3	0
1546250942	proxy	94	68850721	68843219	75604175	0	3	91
1546251002	site	7	75171154	75169469	75160596	0	7	0
1546251002	proxy	94	68853880	68846378	75607467	0	8	86
1546251062	site	8	75174713	75173028	75164155	0	8	0
1546251062	proxy	134	68857318	68849816	75611034	0	9	125
1546251121	site	3	75177703	75176018	75167145	0	3	0
1546251121	proxy	79	68860164	68852662	75614032	0	2	77
1546251182	site	5	75180290	75178605	75169732	0	5	0
1546251182	proxy	98	68862608	68855106	75616630	0	3	95
1546251242	site	2	75182452	75180767	75171894	0	2	0
1546251242	proxy	76	68864645	68857143	75618801	0	2	74
1546251301	site	4	75185642	75183957	75175084	0	4	0
1546251301	proxy	82	68867711	68860209	75621996	0	4	78
1546251361	site	3	75188926	75187241	75178368	0	3	0
1546251361	proxy	104	68870854	68863352	75625292	0	3	101
1546251422	site	2	75191544	75189859	75180986	0	2	0
1546251422	proxy	96	68873338	68865836	75627922	0	3	93
1546251481	site	8	75193658	75191973	75183099	0	8	0
1546251481	proxy	112	68875340	68867838	75630052	0	6	106
1546251541	site	1	75195416	75193731	75184857	0	1	0
1546251541	proxy	89	68876973	68869471	75631819	0	1	88
1546251602	site	7	75198675	75196990	75188116	0	7	0
1546251602	proxy	89	68880110	68872608	75635087	0	7	82
1546251661	site	4	75201953	75200268	75191394	0	4	0
1546251661	proxy	114	68883219	68875717	75638373	0	4	110
1546251722	site	8	75204621	75202936	75194062	0	8	0
1546251722	proxy	85	68885630	68878128	75641054	0	8	77
1546251782	site	5	75206692	75205007	75196133	0	5	0
1546251782	proxy	98	68887395	68879893	75643135	0	5	93
1546251841	site	1	75208141	75206456	75197582	0	1	0
1546251842	proxy	97	68888622	68881120	75644594	0	1	96
1546251901	site	1	75210114	75208429	75199555	0	1	0
1546251902	proxy	99	68890446	68882944	75646579	0	2	97
1546251961	site	4	75211977	75210292	75201418	0	4	0
1546251961	proxy	113	68892169	68884667	75648450	0	4	109
1546252022	site	3	75213554	75211869	75202995	0	3	0
1546252022	proxy	98	68893616	68886114	75650040	0	3	95
1546252081	site	7	75214944	75213259	75204385	0	7	0
1546252081	proxy	116	68894879	68887377	75651440	0	7	109
1546252142	site	6	75216131	75214446	75205572	0	6	0
1546252142	proxy	93	68895935	68888433	75652642	0	7	86
1546252202	site	99	75219031	75217346	75208472	0	99	0
1546252202	proxy	145	68898737	68891235	75655596	0	55	90
1546252261	site	8	75222278	75220593	75211719	0	8	0
1546252261	proxy	111	68901792	68894290	75658805	0	8	103
1546252322	site	3	75224891	75223206	75214332	0	3	0
1546252322	proxy	91	68904236	68896734	75661430	0	3	87
1546252382	site	3	75226998	75225313	75216439	0	3	0
1546252382	proxy	141	68906173	68898671	75663548	0	2	139
1546252441	site	1	75228893	75227208	75218334	0	1	0
1546252441	proxy	142	68907738	68900236	75665451	0	1	141
1546252502	site	3	75231544	75229859	75220985	0	3	0
1546252502	proxy	152	68910002	68902500	75668113	0	3	149
1546252561	site	5	75233743	75232058	75223184	0	5	0
1546252561	proxy	117	68912005	68904503	75670321	0	6	111
1546252622	site	3	75235723	75234038	75225164	0	3	0
1546252622	proxy	118	68913773	68906271	75672311	0	3	115
1546252681	site	4	75237453	75235768	75226894	0	4	0
1546252681	proxy	96	68915304	68907802	75674052	1	3	92
1546252742	site	5	75239191	75237506	75228632	0	5	0
1546252742	proxy	91	68916827	68909325	75675802	0	5	86
1546252801	site	22	75242450	75240765	75231891	0	22	0
1546252801	proxy	127	68919920	68912418	75679082	1	23	103
1546252861	site	1	75246339	75244654	75235780	0	1	0
1546252861	proxy	105	68923579	68916077	75682986	0	1	104
1546252922	site	2	75249406	75247721	75238847	0	2	0
1546252922	proxy	87	68926421	68918919	75686067	0	3	84
1546252982	site	7	75251966	75250281	75241407	0	7	0
1546252982	proxy	105	68928771	68921269	75688641	0	8	97
1546253041	site	6	75253912	75252227	75243353	0	6	0
1546253041	proxy	97	68930547	68923045	75690597	0	6	91
1546253102	site	4	75256567	75254882	75246008	0	4	0
1546253102	proxy	132	68933001	68925499	75693265	0	4	128
1546253162	site	2	75258943	75257258	75248384	0	2	0
1546253162	proxy	130	68935182	68927680	75695653	0	3	126
1546253222	site	9	75260938	75259253	75250379	0	9	0
